1.731595844030380249e-01,-3.009240925312042236e-01,1.180228963494300842e-01,-5.855800956487655640e-02,1.671303808689117432e-01,9.749825298786163330e-02,-1.957424283027648926e-01,3.744716569781303406e-02,1.233938485383987427e-01,1.978349089622497559e-01,-2.539836168289184570e-01,2.435382828116416931e-02,6.488997954875230789e-03,-1.437490731477737427e-01,-2.963997721672058105e-01,-4.152806997299194336e-01,-5.257555842399597168e-02,1.231935843825340271e-01,-2.315961867570877075e-01,-1.456419378519058228e-01,-5.180523991584777832e-01,-3.246396183967590332e-01,-5.361883714795112610e-02,1.407971698790788651e-02,-6.062135472893714905e-02,9.290966391563415527e-02,-4.429048299789428711e-02,-6.191013753414154053e-02,3.709242492914199829e-02,-2.450221031904220581e-01,-1.095653101801872253e-01,-2.443900555372238159e-01,-2.220022231340408325e-01,-2.155582904815673828e-01,-9.436751902103424072e-02,-1.571766585111618042e-01,-1.327459365129470825e-01,4.235452413558959961e-02,9.216677397489547729e-03,-1.271745860576629639e-01,-6.410094350576400757e-02,3.389968350529670715e-02,-1.464746743440628052e-01,-5.990706011652946472e-02,-1.509164720773696899e-01,1.842996776103973389e-01,-1.101551726460456848e-01,-1.551288664340972900e-01,1.300758868455886841e-01,2.305576950311660767e-02,5.563356354832649231e-02,-2.347412705421447754e-01,-1.995034664869308472e-01,-2.885681986808776855e-01,5.879379808902740479e-02,-1.084455400705337524e-01,-4.948385525494813919e-03,-1.353249102830886841e-01,1.031171977519989014e-01,-8.260403573513031006e-02,-1.413263827562332153e-01,4.310568422079086304e-02,8.983734995126724243e-02,1.339329686015844345e-02
-5.913296341896057129e-02,7.105017080903053284e-03,-8.004642277956008911e-02,-2.177649736404418945e-01,-1.586337983608245850e-01,1.429165601730346680e-01,-1.215277314186096191e-01,1.983786374330520630e-01,-2.245465368032455444e-01,-2.233488261699676514e-01,-1.539853513240814209e-01,-1.370542645454406738e-01,-2.076579630374908447e-01,-1.873016357421875000e-01,-3.292643725872039795e-01,2.300410717725753784e-01,-2.449002116918563843e-01,-2.606200873851776123e-01,-2.582421302795410156e-01,8.443051017820835114e-03,-6.355305314064025879e-01,-1.961778849363327026e-01,-1.637431532144546509e-01,4.777280241250991821e-02,-2.567345798015594482e-01,-3.610993325710296631e-01,-3.133611679077148438e-01,-6.744552403688430786e-02,-3.434720635414123535e-01,2.499662190675735474e-01,1.177067053504288197e-03,-1.632248610258102417e-01,3.437345847487449646e-02,-1.115318089723587036e-01,-1.618749797344207764e-01,9.518590569496154785e-02,-1.366219669580459595e-01,3.923474997282028198e-02,-1.165645420551300049e-01,-5.067678689956665039e-01,8.976282924413681030e-02,1.786968559026718140e-01,9.013459086418151855e-02,-9.410395473241806030e-02,9.253311902284622192e-02,-3.203322365880012512e-02,1.835966557264328003e-01,-3.714628517627716064e-02,4.481062665581703186e-02,-5.814870074391365051e-02,6.525750458240509033e-02,1.469531208276748657e-01,-3.091405332088470459e-01,-5.444579124450683594e-01,-1.123908832669258118e-01,5.901473760604858398e-02,-2.542181015014648438e-01,-3.369296193122863770e-01,-3.462798595428466797e-01,-2.810812592506408691e-01,-1.285856664180755615e-01,-2.811973690986633301e-01,-1.199845448136329651e-01,7.557341456413269043e-02
-1.643745005130767822e-01,3.689093142747879028e-02,-2.015456110239028931e-01,-1.729770153760910034e-01,5.110318213701248169e-02,-1.453416198492050171e-01,-1.941839009523391724e-01,1.509380340576171875e-01,-1.347539573907852173e-01,-1.335806101560592651e-01,-4.662027582526206970e-02,-2.309221178293228149e-01,1.417606472969055176e-01,-2.116011679172515869e-01,-1.183530539274215698e-01,-5.023001432418823242e-01,1.459276676177978516e-01,4.910144209861755371e-02,-9.986068308353424072e-02,-3.389529883861541748e-01,-1.371843069791793823e-01,7.615784555673599243e-02,-2.545549869537353516e-01,-5.682078748941421509e-02,1.509261876344680786e-01,3.267257213592529297e-01,9.291914105415344238e-02,-4.669300913810729980e-01,1.169963404536247253e-01,-1.550875008106231689e-01,-2.534834742546081543e-01,-2.357321418821811676e-02,-1.794171333312988281e-01,3.582604229450225830e-02,4.676840826869010925e-02,1.690827757120132446e-01,1.052648350596427917e-01,1.152807287871837616e-02,-2.203623801469802856e-01,-8.579940535128116608e-03,-1.241851374506950378e-01,-3.245162777602672577e-03,1.235521305352449417e-02,-2.261946499347686768e-01,-1.080395746976137161e-02,-4.244136512279510498e-01,-8.863636851310729980e-02,-2.037675380706787109e-01,1.961329728364944458e-01,-2.934109270572662354e-01,2.074605785310268402e-02,-2.349286153912544250e-02,2.390318736433982849e-02,6.611502915620803833e-02,7.338922470808029175e-02,-3.678947314620018005e-02,-3.537347912788391113e-02,-1.333548575639724731e-01,4.796140640974044800e-02,3.486307803541421890e-03,-5.259726196527481079e-02,-8.752276003360748291e-02,8.725906908512115479e-02,-1.320017427206039429e-01
-1.192569434642791748e-01,5.760195106267929077e-02,6.530359387397766113e-02,1.915970593690872192e-01,-1.178890187293291092e-02,7.266511768102645874e-02,-4.951287433505058289e-02,-7.165542989969253540e-02,1.023198664188385010e-01,-3.578535318374633789e-01,4.122396558523178101e-02,-1.615787446498870850e-01,5.156350508332252502e-02,-3.856838643550872803e-01,-2.379197068512439728e-02,-4.198071062564849854e-01,-3.462874330580234528e-03,9.413428604602813721e-02,-3.000046908855438232e-01,-3.740458488464355469e-01,-2.669644057750701904e-01,-4.373916685581207275e-01,-7.468174397945404053e-02,7.568319886922836304e-02,-2.933374047279357910e-01,-1.419654935598373413e-01,-1.390368938446044922e-01,1.266606152057647705e-01,-6.092746183276176453e-02,-8.956097811460494995e-02,3.618473419919610023e-03,4.185575991868972778e-02,1.361590921878814697e-01,-3.956657052040100098e-01,-8.521087467670440674e-03,-3.037038147449493408e-01,1.121215894818305969e-01,7.698417454957962036e-02,2.314688451588153839e-02,-1.372774690389633179e-01,-1.429567039012908936e-01,-6.988026201725006104e-02,4.689533635973930359e-02,2.907942607998847961e-02,1.202954053878784180e-01,1.010440215468406677e-01,1.169076412916183472e-01,6.711035221815109253e-02,1.107076480984687805e-01,5.995032563805580139e-02,-8.745783125050365925e-04,-5.453966557979583740e-03,-2.622326314449310303e-01,-2.967993021011352539e-01,-9.966793656349182129e-02,-3.338060677051544189e-01,-1.175841093063354492e-01,-1.013284027576446533e-01,-8.404235541820526123e-02,1.088475957512855530e-01,-3.021259605884552002e-02,-4.110973700881004333e-02,-2.630497515201568604e-01,3.542840108275413513e-02
-7.683778554201126099e-02,1.310745775699615479e-01,-1.987057775259017944e-01,-7.021263241767883301e-02,4.405060783028602600e-02,-2.193294614553451538e-01,-4.741965830326080322e-01,-1.129244491457939148e-01,1.061788052320480347e-01,-2.962461411952972412e-01,-8.376338332891464233e-02,-9.922952204942703247e-02,2.172700501978397369e-02,-2.221782356500625610e-01,7.998947054147720337e-02,-3.275941014289855957e-01,1.146583929657936096e-01,-2.291451096534729004e-01,-3.308798670768737793e-01,-3.723332881927490234e-01,-2.935506403446197510e-01,1.541559100151062012e-01,-3.908992558717727661e-02,-1.521881818771362305e-01,-7.024746388196945190e-02,-1.889950931072235107e-01,1.357215046882629395e-01,-2.337655723094940186e-01,1.200767084956169128e-01,1.804204881191253662e-01,-2.014432102441787720e-01,-3.204214572906494141e-02,9.686955809593200684e-02,1.006182059645652771e-01,-1.644957363605499268e-01,6.749418377876281738e-02,1.743171811103820801e-01,-6.281028687953948975e-02,-4.591361582279205322e-01,-1.751962304115295410e-01,-1.365665644407272339e-01,1.275485455989837646e-01,-1.511465758085250854e-01,-1.058470681309700012e-01,-1.534095406532287598e-02,-5.088889971375465393e-02,3.595413267612457275e-02,1.104624271392822266e-01,7.465288043022155762e-02,-4.584555327892303467e-01,1.853941008448600769e-02,1.637709736824035645e-01,-2.453613430261611938e-01,-4.029477387666702271e-02,-2.527965009212493896e-01,1.153599917888641357e-01,1.294400542974472046e-01,-2.021226435899734497e-01,1.646461933851242065e-01,5.232495442032814026e-02,-1.151481121778488159e-01,-5.324424058198928833e-02,-1.002519577741622925e-01,7.905464619398117065e-02
-1.041530743241310120e-01,-1.152400486171245575e-02,2.586994469165802002e-01,9.381339885294437408e-03,-8.913869038224220276e-03,-2.534212768077850342e-01,-3.056642711162567139e-01,1.218293160200119019e-01,-3.073116838932037354e-01,-3.454338014125823975e-02,1.699389517307281494e-01,-9.094828367233276367e-02,-1.251989901065826416e-01,1.549798548221588135e-01,-6.557494401931762695e-02,-2.450331747531890869e-01,-5.326383113861083984e-01,3.056476078927516937e-02,1.808496564626693726e-01,1.368346959352493286e-01,7.607311010360717773e-03,-3.158952593803405762e-01,-3.772425651550292969e-01,5.816216766834259033e-02,-2.463428527116775513e-01,-2.222675681114196777e-01,-9.225536882877349854e-02,-1.499577611684799194e-01,-4.218752086162567139e-01,3.023152705281972885e-03,-2.698159590363502502e-02,4.619240388274192810e-02,-1.731372177600860596e-01,-1.319048255681991577e-01,-1.075100228190422058e-01,2.960842289030551910e-02,-1.137654036283493042e-01,-6.759525835514068604e-02,-3.758776187896728516e-02,1.323600113391876221e-01,7.991274446249008179e-02,-1.269599646329879761e-01,-8.557105064392089844e-02,-2.605681493878364563e-02,1.243953034281730652e-02,-3.137831091880798340e-01,-3.514335677027702332e-02,-1.593225747346878052e-01,-4.050374627113342285e-01,6.869982928037643433e-02,-6.010704636573791504e-01,1.337936967611312866e-01,1.139057129621505737e-01,5.713114514946937561e-02,-2.519311606884002686e-01,1.073602139949798584e-01,2.191426753997802734e-01,1.390829980373382568e-01,3.774818032979965210e-02,-4.715694487094879150e-02,-1.023682020604610443e-02,-4.581845551729202271e-02,1.478546485304832458e-02,-2.512008547782897949e-01
2.007772326469421387e-01,-5.819709226489067078e-02,6.582096219062805176e-02,-1.138688474893569946e-01,-2.187572885304689407e-03,2.785284630954265594e-02,-9.243531525135040283e-02,-1.752172410488128662e-01,6.601142138242721558e-02,-1.213445812463760376e-01,-7.854165881872177124e-02,1.811557412147521973e-01,1.100974828004837036e-01,-2.951218783855438232e-01,2.054899781942367554e-01,-3.771461248397827148e-01,1.344458907842636108e-01,2.433537319302558899e-02,-4.240446090698242188e-01,-2.568494379520416260e-01,-4.116260409355163574e-01,2.064830362796783447e-01,-4.323752596974372864e-02,-3.783085197210311890e-02,2.633335813879966736e-02,-9.102422744035720825e-02,3.635222092270851135e-02,-2.112163454294204712e-01,-1.212518289685249329e-01,-1.815728992223739624e-01,1.925307698547840118e-02,-1.040357351303100586e-01,-2.316112965345382690e-01,-7.108962535858154297e-02,1.534459553658962250e-02,-5.978206545114517212e-02,-1.834873259067535400e-01,3.199582174420356750e-02,7.705819606781005859e-02,-1.931841224431991577e-01,-1.717486418783664703e-02,-2.626095116138458252e-01,-6.235191226005554199e-02,-1.234315037727355957e-01,-2.375287860631942749e-01,1.828479319810867310e-01,6.005953997373580933e-02,3.222416853532195091e-03,3.030573949217796326e-02,-1.466470211744308472e-01,1.303699165582656860e-01,1.230271011590957642e-01,-2.065525054931640625e-01,1.421897411346435547e-01,9.016853570938110352e-02,-7.942666113376617432e-02,6.916105002164840698e-02,-1.934286803007125854e-01,-1.493268646299839020e-02,1.582280099391937256e-01,-1.545725911855697632e-01,-4.933382570743560791e-02,5.858296155929565430e-02,1.258945912122726440e-01
-3.466671705245971680e-01,1.901774667203426361e-02,-4.498923420906066895e-01,7.983128726482391357e-02,-1.428867727518081665e-01,-2.619505524635314941e-01,-5.021771066822111607e-04,-1.813978701829910278e-01,-3.430625200271606445e-01,8.243529498577117920e-02,-1.240314543247222900e-01,-1.962227523326873779e-01,-3.609752953052520752e-01,1.059310361742973328e-01,1.286311894655227661e-01,-4.491477906703948975e-01,-7.504584193229675293e-01,1.179460510611534119e-01,8.369152992963790894e-02,1.200568079948425293e-01,1.680797636508941650e-01,-4.828321933746337891e-01,-1.970798820257186890e-01,-4.384906888008117676e-01,-1.495833843946456909e-01,2.007715962827205658e-02,-1.599821746349334717e-01,1.344089359045028687e-01,-1.969195902347564697e-01,-3.465815633535385132e-02,-2.920485436916351318e-01,2.057722024619579315e-02,-1.035848110914230347e-01,8.898347616195678711e-03,-7.191458344459533691e-02,-1.504174470901489258e-01,1.438770145177841187e-01,-1.060143709182739258e-01,-7.327631115913391113e-02,-6.733464449644088745e-02,-5.081356689333915710e-02,-6.126911938190460205e-02,1.967927962541580200e-01,-3.485517203807830811e-01,-8.976557292044162750e-03,-7.241865396499633789e-01,-4.209753870964050293e-01,1.731901168823242188e-01,-5.092707276344299316e-01,6.055935099720954895e-02,-7.655525803565979004e-01,5.547748878598213196e-02,1.532553434371948242e-01,1.615231335163116455e-01,-4.473101794719696045e-01,-3.427064046263694763e-02,-1.806797087192535400e-01,-2.338310889899730682e-02,3.897143527865409851e-02,6.851011514663696289e-02,1.753803901374340057e-02,-1.703678667545318604e-01,-6.938581913709640503e-02,-2.474172115325927734e-01
3.945988602936267853e-03,-3.519649207592010498e-01,-2.803992033004760742e-01,2.215993851423263550e-01,5.379498377442359924e-02,-1.226285919547080994e-01,-2.380116432905197144e-01,1.318531632423400879e-01,8.169889450073242188e-02,6.426913291215896606e-02,-4.798173904418945312e-02,2.384049743413925171e-01,9.000439941883087158e-02,4.504020139575004578e-02,-1.680663228034973145e-01,-4.311592876911163330e-01,2.602620609104633331e-02,-2.604516148567199707e-01,-3.139145672321319580e-01,8.216898143291473389e-02,-7.487169653177261353e-02,-3.358760178089141846e-01,2.953263558447360992e-02,-3.479821085929870605e-01,1.591400206089019775e-01,1.331036984920501709e-01,4.955397918820381165e-02,-3.134433627128601074e-01,1.419103518128395081e-02,-2.849620282649993896e-01,-2.193291634321212769e-01,1.199727132916450500e-01,1.173852682113647461e-01,1.528213322162628174e-01,-7.244923710823059082e-02,-9.409240633249282837e-02,-3.530236482620239258e-01,2.759243361651897430e-02,1.336322724819183350e-01,-6.204673647880554199e-02,-2.232201397418975830e-01,1.178150851046666503e-04,-3.439753949642181396e-01,-2.223841547966003418e-01,1.272904127836227417e-01,-1.143355593085289001e-01,-2.020545154809951782e-01,1.256684064865112305e-01,-3.594213128089904785e-01,1.246723383665084839e-01,-3.576561212539672852e-01,5.927837640047073364e-02,-2.347502857446670532e-01,-1.620635986328125000e-01,-1.356552243232727051e-01,-2.430983036756515503e-01,-1.499165147542953491e-01,-5.465390086174011230e-01,-2.301407046616077423e-02,8.187688887119293213e-02,-4.375546239316463470e-03,-2.647534310817718506e-01,8.532225340604782104e-02,-2.100037783384323120e-01
-2.776665687561035156e-01,1.395265460014343262e-01,1.214231103658676147e-01,-6.607858836650848389e-02,-2.671149373054504395e-01,-6.361548304557800293e-01,2.441229075193405151e-01,2.349884808063507080e-02,-2.890695333480834961e-01,-1.637591123580932617e-01,1.182387918233871460e-01,-9.867064654827117920e-02,-4.137022793292999268e-01,8.151347190141677856e-02,7.561053335666656494e-02,-6.517011523246765137e-01,-4.025541245937347412e-01,1.148909479379653931e-01,3.536196053028106689e-02,1.002115160226821899e-01,-1.652712821960449219e-01,-8.047425001859664917e-02,-2.532466053962707520e-01,-3.845742642879486084e-01,-1.846329891122877598e-03,-1.026171147823333740e-01,-2.771294116973876953e-01,2.436233013868331909e-01,-1.618210226297378540e-01,-1.562479883432388306e-01,-5.868337303400039673e-02,4.874001443386077881e-02,-2.305392920970916748e-01,1.030890196561813354e-01,-7.586974650621414185e-02,-3.354120254516601562e-01,-3.609748184680938721e-02,-1.015140935778617859e-01,7.347471266984939575e-02,-1.164533197879791260e-01,4.423953220248222351e-02,1.015826240181922913e-01,1.040634587407112122e-01,-1.731179505586624146e-01,-3.312532231211662292e-02,-5.897360444068908691e-01,-1.284295320510864258e-01,-1.604648232460021973e-01,-5.505507588386535645e-01,7.621677219867706299e-02,-4.595672488212585449e-01,-3.258904516696929932e-01,-1.344565749168395996e-01,1.313378661870956421e-01,-2.264608442783355713e-01,9.274270385503768921e-02,-1.912761777639389038e-01,2.201636731624603271e-01,1.196956634521484375e-01,-1.341504752635955811e-01,-1.105584669858217239e-02,-6.509904265403747559e-01,-3.285079002380371094e-01,-3.426707088947296143e-01
